element_id,name
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2214,photothermal therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2215,STING agonist diABZI
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2216,cGAS-STING pathway
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2217,Cobalt ions (Co2+)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2218,tumor
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2219,HCC recurrence after hepatectomy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2220,machine learning model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2221,distant metastasis in uterine carcinosarcoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2222,peritoneal cytology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2223,Logistic Regression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2224,machine learning algorithm
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2225,SVM
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2226,GBM
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2227,Neural Network
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2228,RandomForest
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2229,KNN
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2230,AdaBoost
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2231,LightGBM
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2232,model performance
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2233,calibration curves
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2234,DCA
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2235,confusion matrices
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2236,sensitivity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2237,specificity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2238,Logistic Regression model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2239,nomogram visualization
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2240,SHAP values
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2241,best-performing machine learning model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2242,Peritoneal cytology
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2243,distant metastasis in uterine carcinosarcoma patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2244,T stage
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2245,tumor size
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2246,prediction models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2247,logistic regression model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2248,0.882 in training set
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2249,0.881 in internal test set
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2250,best-performing model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2251,significant potential clinical utility
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2252,DCA curves
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2253,tool
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2254,peritoneal cytology features
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2255,early identification of high-risk patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2256,follow-up and monitoring during tumor development
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2257,optimization of personalized treatment strategies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2258,Non-White populations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2259,lower cervical cancer screening rates
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2260,Older women
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2261,Rural populations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2262,Populations with low socioeconomic status
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2263,Hispanic individuals
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2264,up-to-date cervical cancer screening
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2265,Non-White individuals
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2266,Foreign-born individuals
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2267,Individuals with limited English proficiency
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2268,Older age
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2269,Higher comorbidity burden
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2270,Greater healthcare utilization
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2271,Having a female primary care provider
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2272,Inactive online patient portal account
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2273,Individuals with lower socioeconomic status
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2274,Computed Tomography ventilation imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2275,ventilation imaging technique
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2276,CT LVAS
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2277,CTVI commercial product
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2278,use in clinical practice
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2279,ventilation images
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2280,CTVI_HU
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2281,CTVI_Jac
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2282,CTVI images
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2283,Galligas PET ventilation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2284,Bland-Altman analysis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2285,overall bias of < 0.01% for all CTVI methods
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2286,±7.4%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2287,±9.1%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2288,±7.9%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2289,Mean Spearman correlation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2290,0.61 ± 0.14
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2291,0.68 ± 0.10
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2292,0.57 ± 0.15
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2293,Mean DSC for top 85% ventilation function
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2294,0.91 ± 0.03 for CT LVAS
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2295,0.92 ± 0.02 for CTVI_HU
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2296,0.91 ± 0.03 for CTVI_Jac
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2297,DSC for CTVI_HU
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2298,DSC for CT LVAS and CTVI_Jac
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2299,Mean DSC for top 15% ventilation function
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2300,0.47 ± 0.17 for CT LVAS
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2301,0.53 ± 0.16 for CTVI_HU
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2302,0.47 ± 0.18 for CTVI_Jac
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2303,previous CTVI methods
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2304,negligible bias for quantification of lobar ventilation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2305,Mean voxel-wise Spearman correlations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2306,moderate to good
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2307,DSC of functionally thresholded lung regions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2308,similar for all CTVI methods
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2309,Triple-negative breast cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2310,LncRNA RMST
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2311,ITPR1 mRNA for miR-4295 binding
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2312,ITPR1 by miR-4295
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2313,ITPR1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2314,Overexpression of LncRNA RMST
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2315,TNBC cell proliferation and migration
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2316,Overexpression of ITPR1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2317,apoptosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2318,miR-4295 overexpression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2319,LncRNA RMST and ITPR1 overexpression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2320,LncRNA RMST-miR-4295-ITPR1 axis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2321,autophagy in TNBC cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2322,systemic immunoinflammatory response index
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2323,C-reactive protein-albumin ratio
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2324,hepatitis B virus-DNA
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2325,microvascular invasion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2326,macroscopic vascular invasion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2327,Edmondson-Steiner grade
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2328,nomogram
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2329,1-year overall survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2330,3-year overall survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2331,5-year overall survival
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2332,different risk groups
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2333,clinical use
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2334,combination of systemic immunoinflammatory response index and C-reactive protein-albumin ratio
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2335,hepatocellular carcinoma patients undergoing radical surgery
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2336,Chordin-like 1 (CHRDL1)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2337,secreted antagonist of bone morphogenetic proteins
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2338,CHRDL1 expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2339,tumor tissues compared to normal adjacent tissues in majority of cancer types
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2340,Lower CHRDL1 expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2341,lung adenocarcinoma (LUAD)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2342,melanoma (SKCM)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2343,mesothelioma (MESO)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2344,CD4⁺ T cells in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2345,CD8⁺ T cells in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2346,B cells in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2347,neutrophils in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2348,macrophages in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2349,dendritic cells in most tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2350,Higher CHRDL1 expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2351,more favorable immune profiles
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2352,reduction in tumor stemness
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2353,CHRDL1 overexpression in A549 and H1299 cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2354,"proliferation, migration, and invasion abilities"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2355,CHRDL1 overexpression in A549 cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2356,growth in nude mice
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2357,CHRDL1
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2358,immune checkpoint inhibitor therapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2359,early-stage colorectal cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2360,advanced colorectal cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2361,early-stage colorectal cancer and advanced-stage colorectal cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2362,tertiary lymphoid structure
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2363,CD4+ Tfh cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2364,BGC cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2365,CXCL13 expression on CD8+ Tex cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2366,tertiary lymphoid structure functionality
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2367,CD40-CD40L interactions between CD4+ Tfh and BGC cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2368,response to immunotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2369,alterations in tertiary lymphoid structures
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2370,multimodal classification model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2371,single-modal models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2372,physicians in improving breast cancer screening accuracy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2373,mammography and ultrasound images
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2374,six deep learning classification models
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2375,Neuroblastoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2376,clinical phenotypes
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2377,Computed tomography
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2378,Machine vision imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2379,X-ray imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2380,ultrasound imaging
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2381,YOLOv8-IE
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2382,YOLO algorithm
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2383,feature fusion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2384,inverse residual attention mechanisms
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2385,YOLO-IE
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2386,Neuroblastoma tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2387,Inverse residual-based attention structure (iRMB)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2388,detection network of YOLOv8
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2389,model's ability to focus on significant image features
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2390,Centered feature pyramid EVC module
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2391,YOLOv8 detection network
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2392,YOLO-IE detection network
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2393,baseline YOLO model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2394,iRMB
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2395,EVC module
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2396,Machine learning and artificial intelligence
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2397,medical diagnosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2398,Weight loss
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2399,Coffee
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2400,Body weight
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2401,SLC16A6 gene
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2402,Polycystic ovary syndrome patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2403,Obese polycystic ovary syndrome rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2404,Body weight in obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2405,Estrous cycle in obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2406,Ovarian pathology in obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2407,Serum insulin concentration in obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2408,Insulin resistance index in obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2409,SLC16A6 transporter gene expression in ovarian tissue of obese PCOS rats
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2410,PKM2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2411,crucial enzyme that limits the pace of glycometabolism
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2412,most malignancies
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2413,bad prognosis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2414,PKM2 DNA promoter
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2415,some cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2416,PKM2 expression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2417,most m6A-methylation-related genes in pan-cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2418,PKM2 functions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2419,regulation of immune system
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2420,hypoxia
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2421,epithelial-mesenchymal transition
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2422,neutrophils in tumor microenvironment of most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2423,cancer-associated fibroblasts in tumor microenvironment of most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2424,CD274 (PD-L1) in most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2425,CD276 in most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2426,TGF-β1 in most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2427,VEGFA in most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2428,HAVCR2 in most cancers
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2429,Silencing PKM2
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2430,esophageal squamous cell carcinoma to cisplatin
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2431,autophagy-regulated tumor cell tolerance to chemotherapy
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2432,ALBI-Sarcopenia score
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2433,mortality in hepatocellular carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2434,treatment response in hepatocellular carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2435,Sarcopenia
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2436,43.1% of hepatocellular carcinoma patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2437,Most patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2438,HCV-positive
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2439,CTP A or BCLC B
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2440,TACE
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2441,hepatocellular carcinoma patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2442,Complete response rates
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2443,from 31.7% at 1 month to 21.4% at 12 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2444,Progressive disease rates
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2445,from 21.8% at 1 month to 37.8% at 12 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2446,ALBI score
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2447,MELD score
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2448,treatment response at 1 month
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2449,treatment response at 12 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2450,treatment outcomes in hepatocellular carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2451,traditional scoring systems
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2452,patient stratification for optimized treatment planning
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2453,Glioma-associated mesenchymal stem/stromal cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2454,glioma cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2455,Hybrid cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2456,lower levels of N6-methyladenosine modification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2457,glioma microenvironment
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2458,macrophages
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2459,M2-like polarization of macrophages
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2460,Fat mass and obesity-associated protein
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2461,demethylation in hybrids
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2462,macrophage colony-stimulating factor secretion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2463,CSF1 RNA stability
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2464,m6A-YTH domain family 2-dependent manner
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2465,Oral cavity squamous cell carcinoma
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2466,most common head and neck region tumor
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2467,Pathologic T4a classification
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2468,"tumor invasion by skin, bone marrow, or depth of invasion > 10 mm and tumor size > 40 mm"
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2469,Patients with pT4a gingivobuccal SCC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2470,January 2010 to December 2021
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2471,55%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2472,51.7%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2473,36.7%
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2474,Median follow-up period for all patients
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2475,93.6 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2476,Median overall survival for patients with shallow DOI (≤ 10 mm)
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2477,48.1 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2478,Median overall survival for patients with deep DOI
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2479,25.1 months
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2480,Deep DOI tumors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2481,poorer overall survival in patients classified as pT4a
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2482,Deep DOI
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2483,Extranodal extension
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2484,Positive resection margin
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2485,bone or skin invasion in patients with pT4a gingivobuccal SCC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2486,body's immune defences
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2487,Suppressing local steroidogenesis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2488,anti-tumour immunity against TNBC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2489,Immunosuppressive steroids
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2490,TNBC patient tumours
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2491,Steroidogenic activity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2492,immune-infiltrating regions
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2493,Genetic inhibition of immune cell steroidogenesis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2494,TNBC tumour progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2495,tumour associated macrophages
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2496,Steroidogenesis inhibition
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2497,anti-tumour immune responses in dendritic and T cells
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2498,glucocorticoid signalling
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2499,Posaconazole
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2500,steroidogenesis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2501,tumour expansion in humanised TNBC mouse model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2502,Incidence of colorectal cancer
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2503,different mechanisms driving initiation and progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2504,adenomatous-polyps induced by WNT activation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2505,Colorectal cancer progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2506,p53 loss
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2507,Early APC loss
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2508,MYC
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2509,URI
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2510,MDM2 activity
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2511,p53 proteasomal degradation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2512,tumour initiation in colorectal cancer mice
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2513,mutation burden accrual in colorectal cancer mice
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2514,Reinstating p53 levels via genetic URI depletion
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2515,tumour initiation in colorectal cancer mice with WNT pathway activation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2516,p53 super-expression in colorectal cancer mice with WNT pathway activation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2517,tumour initiation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2518,lifespan in colorectal cancer mice with WNT pathway activation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2519,lifespan
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2520,MYC/URI axis
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2521,p53 degradation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2522,transitional mutation acquisition essential for colorectal cancer progression
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2523,APC loss-driven colorectal cancer initiation
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2524,two-hit genetic model
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2525,genetic factors
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2526,Amazonian indigenous populations
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2527,exome sequencing and bioinformatic tools
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2528,APC gene
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2529,MLH1 gene
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2530,MSH2 gene
4:54096497-a51b-49c1-979f-bc0dbd8f50d3:2531,MSH6 gene
