element_id,name
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1798,time from initial diagnosis to lymph node metastases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1799,time from initial diagnosis to distant metastases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1800,patients with primary tumors ≤1 cm
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1801,prior lymph node metastases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1802,subsequent distant metastases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1803,patients with nodal metastases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1804,adjuvant systemic therapy studies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1805,Fear of cancer recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1806,family caregivers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1807,Fear of cancer recurrence in cancer patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1808,well
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1809,Focus group and semi-structured interviews
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1810,family caregivers of cancer survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1811,Family caregivers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1812,fear of cancer recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1813,Fear of cancer recurrence in family caregivers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1814,all-consuming
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1815,constant
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1816,sense of helplessness
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1817,Relational aspects of fear of cancer recurrence in family caregivers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1818,patient-centric hypervigilance
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1819,self-silencing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1820,fear of cancer recurrence as isolating
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1821,finding support
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1822,Relational factors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1823,how family caregivers experience and manage fear of cancer recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1824,High-quality survivorship care
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1825,fear of cancer recurrence interventions tailored to family caregivers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1826,recurrence rates
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1827,Tongue
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1828,oral squamous cell carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1829,Floor of the mouth
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1830,24.3% of patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1831,recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1832,Most recurrence cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1833,first year
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1834,T2 tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1835,Recurrence rates
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1836,patients with and without adjuvant therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1837,Positive surgical margins
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1838,recurrence cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1839,No significant correlation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1840,margin status and recurrence in patients without adjuvant therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1841,Recurrence-free survival in oral squamous cell carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1842,surgical technique
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1843,Tumors of the tongue and floor of the mouth
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1844,disease stage
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1845,Ectopic adrenocorticotropic hormone syndrome
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1846,a tumor develops neuroendocrine differentiation with the secretion of ACTH
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1847,Secretion of ACTH
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1848,hypercortisolism
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1849,Cushing's syndrome
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1850,5-10% of Cushing's syndrome cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1851,Breast tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1852,1% of Ectopic adrenocorticotropic hormone syndrome cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1853,Breast neuroendocrine tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1854,neuroendocrine-differentiated carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1855,ductal carcinoma with neuroendocrine features
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1856,Biopsy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1857,invasive poorly differentiated breast carcinoma with high-grade neuroendocrine features and necrosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1858,Staging at diagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1859,metastatic disease of the liver and bone
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1860,First-line chemotherapy (Cisplatin/Etoposide/Durvalumab)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1861,disease progression after four cycles
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1862,Simple mastectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1863,local control and complete pathologic analysis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1864,Pathologic analysis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1865,high-grade neuroendocrine carcinoma with large-cell features
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1866,Second-line therapy (Adriamycin/Cyclophosphamide)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1867,three cycles
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1868,Workup
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1869,elevated ACTH consistent with paraneoplastic Ectopic adrenocorticotropic hormone syndrome
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1870,evidence of disease progression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1871,Third-line therapy (Nab-Paclitaxel)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1872,Genetic testing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1873,PIK3 mutation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1874,Access to Alpelisib therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1875,urgent bilateral laparoscopic adrenalectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1876,Laparoscopic bilateral adrenalectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1877,"an accepted, definitive treatment option for Ectopic adrenocorticotropic hormone syndrome resulting in Cushing's syndrome secondary to breast neuroendocrine carcinoma"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1878,Biological sex and gender factors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1879,pathogenesis in hematologic malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1880,progression in hematologic malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1881,treatment response in hematologic malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1882,Male patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1883,multiple myeloma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1884,acute myeloid leukemia hospitalizations for ages 18-39
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1885,hematologic malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1886,Male patients with acute myeloid leukemia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1887,48.8%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1888,Female patients with acute myeloid leukemia
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1889,60.4%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1890,Female patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1891,Sex-specific patterns
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1892,distinct mutational profiles
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1893,differences in immune system function
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1894,sex-based pharmacokinetic variations
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1895,Females
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1896,leukemias
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1897,Neuropilin-1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1898,neuronal guidance protein
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1899,cancer biology
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1900,tumor cell proliferation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1901,tumor cell migration
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1902,tumor cell invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1903,tumor cell metastasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1904,vascular endothelial growth factor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1905,semaphorins
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1906,transforming growth factor-beta
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1907,Neuropilin-1 expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1908,poor prognosis in various malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1909,targeting Neuropilin-1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1910,efficacy of chemotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1911,efficacy of radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1912,NRP1-targeted therapies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1913,monoclonal antibodies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1914,small molecule inhibitors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1915,gene silencing techniques
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1916,noninvasive prognostic evaluation methods
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1917,serum biomarkers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1918,alpha-fetoprotein
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1919,epigenetic changes in cell-free DNA
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1920,plasma cfDNA samples
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1921,Barcelona clinic liver cancer staging
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1922,cfDNA methylation biomarkers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1923,Stemness-associated genes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1924,SOX2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1925,POU5F1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1926,shift toward less differentiated states
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1927,therapeutic strategy for liver-related diseases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1928,therapeutic strategy for hepatocellular carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1929,CD20 × CD3 T-cell-engaging bispecific antibody
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1930,individual pharmacokinetics of mosunetuzumab in Chinese population
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1931,mosunetuzumab exposure metrics in Chinese patients similar to Asian patients in GO29781 R/R FL subpopulation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1932,Exposure differences between Chinese and Non-Asians
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1933,less than 20%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1934,Mosunetuzumab exposure in Chinese patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1935,similar time-course patterns of release as in globally enrolled patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1936,significant ethnic sensitivity impacting patient outcomes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1937,poor overall survival in colorectal cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1938,poor disease-free survival in colorectal cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1939,shorter disease-free survival in microsatellite-stable tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1940,reduced overall survival in microsatellite-stable tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1941,reduced disease-free survival in microsatellite-stable tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1942,"Concurrent mutations in KRAS, NRAS, BRAF, and PIK3CA"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1943,shorter overall survival and disease-free survival in microsatellite-stable patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1944,KRAS and BRAF mutations
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1945,negative prognostic impact on microsatellite-stable stage II/III colorectal cancer patients receiving adjuvant therapy following curative resection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1946,testicular germ cell tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1947,Loss-of-function variants in SLC34A2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1948,benign cases with testicular microcalcifications
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1949,Fibroblast growth factor 23
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1950,testicular germ cell neoplasia in situ
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1951,embryonal carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1952,Fibroblast growth factor 23 in testicular germ cell tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1953,C-terminal fragment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1954,C-terminal fragment of fibroblast growth factor 23
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1955,full-length fibroblast growth factor 23
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1956,marked calcifications in the epididymis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1957,Germ cells in Fgf23 knockout mice
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1958,osteoblast marker Osteocalcin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1959,A subpopulation of germ cells in human testicular specimens with microcalcifications
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1960,Calcium or phosphate treatment in vitro
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1961,osteogenic-like differentiation of testicular cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1962,Osteogenic-like differentiation of testicular cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1963,deposition of hydroxyapatite
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1964,stronger prognostic ability than clinical factor-based model or risk score alone
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1965,significant differences in immune cell profiles and therapeutic responses
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1966,"normal oral mucosa, oral epithelial dysplasia, and oral squamous cell carcinoma groups"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1967,PARK2 expression in oral squamous cell carcinoma group
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1968,Lesion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1969,beta-catenin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1970,Next generation sequencing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1971,ghost cell odontogenic carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1972,Osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1973,primary bone cancer in children and adolescents
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1974,35-45% of osteosarcoma patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1975,standard chemotherapeutic treatments
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1976,non-response to standard chemotherapeutic treatments
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1977,5-20% 5-year survival rate
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1978,ATG4B
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1979,cysteine protease for autophagosome formation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1980,ATG4B overexpression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1981,poor prognosis in various cancers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1982,ATG4B expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1983,tumor size in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1984,tumor stage in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1985,histological response to neoadjuvant chemotherapy in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1986,VEGF expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1987,presence of distant metastasis at diagnosis in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1988,VEGF expression in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1989,High ATG4B overexpression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1990,worse overall survival in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1991,High VEGF overexpression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1992,tumor promoter in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1993,inhibit tumor growth in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1994,Elevated ATG4B levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1995,marker for poor prognosis in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1996,VEGF overexpression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1997,greater likelihood of pulmonary metastasis in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1998,worse overall prognosis in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1999,Absence of ATG4B and VEGF
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2000,better chemotherapy response in osteosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2001,GWAS analysis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2002,loci at 5p15.33 (rs27067 near gene LINC01511)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2003,loci at 10q24 (rs1007771191 near RPS3AP36)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2004,loci at 20p12.3 (rs1438070080 near PLCB1)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2005,posterior region of right maxilla
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2006,one year of follow-up
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2007,Chromosome loci 17p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2008,Chromosome loci 9p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2009,Chromosome loci 5q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2010,Chromosome loci 13q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2011,Chromosome loci 3p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2012,Chromosome loci 10q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2013,Loss of heterozygosity patterns
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2014,rare tumor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2015,locally aggressive tumor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2016,Maxilla
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2017,Mandible
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2018,greater wing of Sphenoid
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2019,Temporal bone
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2020,classic biphasic morphology
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2021,AE1/AE3
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2022,HMB45
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2023,high rate of progression and relapse
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2024,immunomodulatory activity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2025,Skin lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2026,Patient flare-up of psoriatic arthritis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2027,NCSs' feelings and experiences after RTW
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2028,15 NCSs in China
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2029,psychology of RTW
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2030,support
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2031,use of professional strengths
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2032,insights and professional development of NCSs
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2033,infection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2034,nausea-vomiting
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2035,dyspnea
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2036,reason for the patient's emergency department visit
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2037,patient's knowledge of when to seek medical help
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2038,recurrent visits of cancer patients to emergency departments
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2039,inadequacy of comprehensive information available to patients and caregivers concerning pursuit of emergency medical intervention
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2040,preservation of gastric drainage veins is not feasible
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2041,higher fasting plasma glucose levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2042,higher serum uric acid level
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2043,lower estimated glomerular filtration rates
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2044,higher rates of abnormal urinary cytology
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2045,urine pH status
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2046,oral potentially malignant disorders
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2047,image distortion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2048,misdiagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2049,missed diagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2050,You Only Look Once version 8
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2051,lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2052,total accuracy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2053,all three lesion types in MSR-enhanced image set
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2054,sensitivity of complete correct recognition
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2055,complex multi-lesion images in MSR-enhanced image set
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2056,models trained with AHE and ACE preprocessing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2057,MSR algorithm
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2058,object detection ability in computer vision model
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2059,misdiagnosis of OPMDs lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2060,missed diagnosis of OPMDs lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2061,Laparoscopic and robotic surgery
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2062,Chromodomain-Helicase-DNA-binding protein 1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2063,Loss of CHD1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2064,resistance to androgen receptor therapies in prostate cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2065,PTEN loss in prostate cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2066,Refractory B-cell non-Hodgkin lymphoma patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2067,CAR T-cell therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2068,EEG abnormalities grade 1 and 2 pre-infusion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2069,Post-infusion qualitative EEG abnormalities grade 2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2070,Post-infusion qualitative EEG abnormalities grade 3
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2071,Financial toxicity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2072,73.7% as per the COST-FACIT scale
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2073,66% as per the CFPB scale
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2074,Higher financial toxicity on the COST-FACIT scale
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2075,History of tobacco chewing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2076,significantly greater financial toxicity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2077,"Monthly family income less than ₹50,000"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2078,Lack of health insurance
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2079,Illiteracy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2080,Depression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2081,Cognitive impairment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2082,Therapy planned with palliative intent
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2083,63.7% patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2084,Discharge destination after inpatient rehabilitation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2085,function after inpatient rehabilitation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2086,Weighted average total FIM percent gain
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2087,Average FIM efficiency
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2088,Weighted average motor gain
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2089,Weighted average cognitive gain
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2090,weighted average cognitive gain
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2091,High-sensitivity C-reactive protein (hsCRP) baseline levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2092,relative dose intensity (RDI) >70%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2093,relative dose intensity (RDI)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2094,"Highest tertiles of hsCRP, interleukin-6, and tumor necrosis factor-α receptor-II"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2095,higher baseline body mass index
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2096,higher total lean mass
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2097,higher total fat mass
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2098,semi-automatic method
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2099,Threshold vascular index value of 15.4%
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2100,Vascular index with monochromatic Superb Microvascular Index
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2101,Monochromatic Superb Microvascular Index analysis of solid focal lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2102,histological findings in terms of malignant/benign predictive value
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2103,histological vascular changes
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2104,162.08 median
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2105,24.66 median
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2106,139.68 median
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2107,23.34 median
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2108,69.05 median
4:21a121b1-edc6-4f27-92d9-a818cb434acd:2109,8.22 median
